Datetime,Mid,Size,dt
2021-10-01 00:33:34,75.7,4.55352714,470.00000000000006
2021-10-01 00:41:24,76.501,2.65031117,99.0
2021-10-01 00:43:03,76.263,7.96994269,3538.0
2021-10-01 01:42:01,75.702,20.27826213,1461.0
2021-10-01 02:06:22,75.772,2.61904133,5926.0
2021-10-01 03:45:08,75.0,18.82342904,3730.0000000000005
2021-10-01 04:47:18,75.232,5.9,619.0
2021-10-01 04:57:37,75.524,0.13045,1117.0
2021-10-01 05:16:14,75.41,34.64598283,1130.0
2021-10-01 05:35:04,75.547,35.6,852.0
2021-10-01 05:49:16,75.392,17.67039326,0.0
2021-10-01 05:49:16,75.392,13.1022973,165.0
2021-10-01 05:52:01,75.454,7.09754397,1114.0
2021-10-01 06:10:35,76.001,11.08445155,63.00000000000001
2021-10-01 06:11:38,76.001,14.31605034,142.0
2021-10-01 06:14:00,76.55,19.5,1138.0
2021-10-01 06:32:58,76.77,34.06892113,134.0
2021-10-01 06:35:12,77.031,2.0,264.0
2021-10-01 06:39:36,76.806,2.61904133,443.0
2021-10-01 06:46:59,76.644,7.48433089,861.0
2021-10-01 07:01:20,76.874,34.00732737,104.0
2021-10-01 07:03:04,78.0,10.0,252.00000000000003
2021-10-01 07:07:16,78.0,33.50846878,38.0
2021-10-01 07:07:54,78.19,2.53804834,1157.0
2021-10-01 07:27:11,78.094,2.99109,693.0
2021-10-01 07:38:44,77.87,12.769531,574.0
2021-10-01 07:48:18,77.26,6.665482,545.0
2021-10-01 07:57:23,77.465,2.44067,543.0
2021-10-01 08:06:26,77.146,33.88856012,656.0
2021-10-01 08:17:22,77.533,2.0884075,8.0
2021-10-01 08:17:30,77.626,5.09539716,240.00000000000003
2021-10-01 08:21:30,77.64,33.69619455,1454.0
2021-10-01 08:45:44,78.443,0.43959,184.0
2021-10-01 08:48:48,79.0,2.416,252.00000000000003
2021-10-01 08:53:00,78.96,31.3,33.0
2021-10-01 08:53:33,78.773,2.0,279.0
2021-10-01 08:58:12,79.117,4.0,99.0
2021-10-01 08:59:51,78.977,33.10025425,312.0
2021-10-01 09:05:03,78.661,33.26298204,80.0
2021-10-01 09:06:23,78.71,0.1,3722.0000000000005
2021-10-01 10:08:25,78.097,33.47082557,0.0
2021-10-01 10:08:25,78.098,21.33316938,3.0
2021-10-01 10:08:28,78.073,32.00125797,0.0
2021-10-01 10:08:28,78.052,1.39874203,234.00000000000003
2021-10-01 10:12:22,77.684,33.65546227,924.0000000000001
2021-10-01 10:27:46,77.962,33.52571292,61.00000000000001
2021-10-01 10:28:47,78.655,188.4071974,28.0
2021-10-01 10:29:15,78.792,190.67271308,1.0
2021-10-01 10:29:16,78.792,190.77484919,1.0
2021-10-01 10:29:17,78.792,68.55243773,0.0
2021-10-01 10:29:17,78.774,19.85045806,0.0
2021-10-01 10:29:17,78.759,191.04062923,0.0
2021-10-01 10:29:17,78.759,60.37937077,0.0
2021-10-01 10:29:17,78.726,38.39,0.0
2021-10-01 10:29:17,78.698,7.9551038,15.000000000000002
2021-10-01 10:29:32,78.637,190.54443308,0.0
2021-10-01 10:29:32,78.637,190.26060018,0.0
2021-10-01 10:29:32,78.637,190.23428217,1.0
2021-10-01 10:29:33,78.637,17.95068457,1.0
2021-10-01 10:29:34,78.693,190.12370429,0.0
2021-10-01 10:29:34,78.693,190.04426489,8.0
2021-10-01 10:29:42,78.968,3.69204515,1.0
2021-10-01 10:29:43,78.893,145.14079319,4.0
2021-10-01 10:29:47,78.732,443.17920681,229.00000000000003
2021-10-01 10:33:36,78.7,5.31021383,90.0
2021-10-01 10:35:06,78.757,56.79,0.0
2021-10-01 10:35:06,78.798,6.0,1.0
2021-10-01 10:35:07,78.798,190.06283167,423.0
2021-10-01 10:42:10,79.672,15.18383292,43.0
2021-10-01 10:42:53,79.568,2.53804834,49.0
2021-10-01 10:43:42,80.0,8.4,49.0
2021-10-01 10:44:31,80.555,2.0,204.0
2021-10-01 10:47:55,80.163,170.981,57.0
2021-10-01 10:48:52,80.108,171.661,1.0
2021-10-01 10:48:53,80.165,163.311,253.00000000000003
2021-10-01 10:53:06,79.89,0.2541,702.0
2021-10-01 11:04:48,79.726,4.16728,673.0
2021-10-01 11:16:01,81.0,2.39938378,50.0
2021-10-01 11:16:51,82.0,4.20000008,0.0
2021-10-01 11:16:51,82.0,2.088,65.0
2021-10-01 11:17:56,82.662,31.52255897,1.0
2021-10-01 11:17:57,82.662,12.58758723,0.0
2021-10-01 11:17:57,82.662,55.8898538,31.000000000000004
2021-10-01 11:18:28,83.021,30.15925599,0.0
2021-10-01 11:18:28,83.05,20.80464401,41.0
2021-10-01 11:19:09,83.031,30.14546456,0.0
2021-10-01 11:19:09,83.06,8.67638974,21.0
2021-10-01 11:19:30,83.1,3.0,86.0
2021-10-01 11:20:56,83.69,10.0,137.0
2021-10-01 11:23:13,83.671,29.84005077,0.0
2021-10-01 11:23:13,83.646,289.62436469,2.0
2021-10-01 11:23:15,83.671,140.625,2.0
2021-10-01 11:23:17,83.583,2.0,9.0
2021-10-01 11:23:26,83.532,15.87301587,104.0
2021-10-01 11:25:10,83.374,30.01932027,7.0
2021-10-01 11:25:17,83.43,31.0,39.0
2021-10-01 11:25:56,83.729,29.90210147,207.0
2021-10-01 11:29:23,84.186,93.0,0.0
2021-10-01 11:29:23,84.186,99.146,9.0
2021-10-01 11:29:32,84.307,178.28012347,0.0
2021-10-01 11:29:32,84.307,15.36487653,49.0
2021-10-01 11:30:21,83.452,12.45541362,29.000000000000004
2021-10-01 11:30:50,83.49,230.744,0.0
2021-10-01 11:30:50,83.463,20.56972863,0.0
2021-10-01 11:30:50,83.454,65.13245479,0.0
2021-10-01 11:30:50,83.444,29.92692427,0.0
2021-10-01 11:30:50,83.407,63.70307573,24.0
2021-10-01 11:31:14,83.629,1.56358,59.00000000000001
2021-10-01 11:32:13,83.813,2.00317,59.00000000000001
2021-10-01 11:33:12,84.352,144.55698431,1.0
2021-10-01 11:33:13,84.352,64.30701569,36.0
2021-10-01 11:33:49,84.594,22.90345609,0.0
2021-10-01 11:33:49,84.594,11.59036317,94.0
2021-10-01 11:35:23,84.621,29.51860085,160.0
2021-10-01 11:38:03,84.639,0.64021,65.0
2021-10-01 11:39:08,84.789,100.0,28.0
2021-10-01 11:39:36,84.803,185.50490186,0.0
2021-10-01 11:39:36,84.822,29.50230575,0.0
2021-10-01 11:39:36,84.869,34.99279239,46.0
2021-10-01 11:40:22,85.0,30.67602833,0.0
2021-10-01 11:40:22,85.0,39.32397167,0.0
2021-10-01 11:40:22,85.0,100.0,0.0
2021-10-01 11:40:22,85.0,4.0,0.0
2021-10-01 11:40:22,85.0,23.34269499,0.0
2021-10-01 11:40:22,85.0,77.2965289,193.0
2021-10-01 11:43:35,84.242,3.7848,234.00000000000003
2021-10-01 11:47:29,85.0,3.0,0.0
2021-10-01 11:47:29,85.027,19.6861197,98.0
2021-10-01 11:49:07,84.593,0.61609,50.0
2021-10-01 11:49:57,84.076,0.06034,15.000000000000002
2021-10-01 11:50:12,83.997,0.01209,173.0
2021-10-01 11:53:05,83.867,0.64552,180.0
2021-10-01 11:56:05,84.123,2.0,419.0
2021-10-01 12:03:04,85.848,174.91470461,0.0
2021-10-01 12:03:04,85.848,30.44516304,0.0
2021-10-01 12:03:04,85.848,175.08128173,0.0
2021-10-01 12:03:04,85.848,175.08817833,1.0
2021-10-01 12:03:05,85.848,26.89542301,32.0
2021-10-01 12:03:37,86.7,5.0,166.0
2021-10-01 12:06:23,86.491,173.58486337,0.0
2021-10-01 12:06:23,86.491,46.93713663,127.00000000000001
2021-10-01 12:08:30,85.964,3.1978346,99.0
2021-10-01 12:10:09,85.859,2.15562,340.0
2021-10-01 12:15:49,86.048,2.73630407,142.0
2021-10-01 12:18:11,86.011,174.56694288,0.0
2021-10-01 12:18:11,86.011,174.60640428,31.000000000000004
2021-10-01 12:18:42,86.011,174.56652087,52.0
2021-10-01 12:19:34,86.198,0.23542,58.00000000000001
2021-10-01 12:20:32,86.057,174.15352777,0.0
2021-10-01 12:20:32,86.099,174.018792,157.0
2021-10-01 12:23:09,86.963,28.77296442,47.0
2021-10-01 12:23:56,87.08,30.02785897,0.0
2021-10-01 12:23:56,87.081,28.73498108,1.0
2021-10-01 12:23:57,87.081,1.99995995,63.00000000000001
2021-10-01 12:25:00,86.911,6.81857532,154.0
2021-10-01 12:27:34,86.234,29.02577271,0.0
2021-10-01 12:27:34,86.273,183.96897448,0.0
2021-10-01 12:27:34,86.273,268.0,0.0
2021-10-01 12:27:34,86.306,30.27468353,0.0
2021-10-01 12:27:34,86.4,174.19348936,0.0
2021-10-01 12:27:34,86.4,47.79588565,0.0
2021-10-01 12:27:34,86.4,30.32983546,0.0
2021-10-01 12:27:34,86.4,12.12938813,0.0
2021-10-01 12:27:34,86.4,43.81289518,0.0
2021-10-01 12:27:34,86.4,174.18115854,0.0
2021-10-01 12:27:34,86.4,29.03291046,0.0
2021-10-01 12:27:34,86.4,40.16182058,1.0
2021-10-01 12:27:35,86.4,174.19781142,0.0
2021-10-01 12:27:35,86.4,174.19637608,0.0
2021-10-01 12:27:35,86.4,29.03291046,0.0
2021-10-01 12:27:35,86.4,11.73,0.0
2021-10-01 12:27:35,86.4,174.19268415,1.0
2021-10-01 12:27:36,86.4,174.1304433,0.0
2021-10-01 12:27:36,86.4,29.02318096,0.0
2021-10-01 12:27:36,86.4,29.02318096,0.0
2021-10-01 12:27:36,86.4,110.14659859,131.0
2021-10-01 12:29:47,86.175,206.836,0.0
2021-10-01 12:29:47,86.238,2.34,0.0
2021-10-01 12:29:47,86.244,30.3066704,0.0
2021-10-01 12:29:47,86.314,42.93,0.0
2021-10-01 12:29:47,86.336,2.76,2.0
2021-10-01 12:29:49,86.707,30.18566801,1308.0
2021-10-01 12:51:37,85.246,164.761,422.0
2021-10-01 12:58:39,85.109,176.05440996,0.0
2021-10-01 12:58:39,85.109,27.60459004,37.0
2021-10-01 12:59:16,85.476,10.29353991,28.0
2021-10-01 12:59:44,85.501,175.6682104,207.0
2021-10-01 13:03:11,85.454,175.26450831,132.0
2021-10-01 13:05:23,85.571,175.47716428,1092.0
2021-10-01 13:23:35,85.599,0.57519,372.0
2021-10-01 13:29:47,86.366,142.717,1900.0000000000002
2021-10-01 14:01:27,85.415,2.52297,221.0
2021-10-01 14:05:08,85.419,7.14083,338.0
2021-10-01 14:10:46,85.569,43.5,0.0
2021-10-01 14:10:46,85.569,4.6,83.0
2021-10-01 14:12:09,85.98,3.23500657,0.0
2021-10-01 14:12:09,86.072,35.6,0.0
2021-10-01 14:12:09,86.121,5.37278653,0.0
2021-10-01 14:12:09,86.045,173.97177704,0.0
2021-10-01 14:12:09,86.045,64.58722296,2.0
2021-10-01 14:12:11,86.33,151.151,0.0
2021-10-01 14:12:11,86.388,12.67063056,2.0
2021-10-01 14:12:13,86.818,2.32,7.0
2021-10-01 14:12:20,86.786,173.21688567,0.0
2021-10-01 14:12:20,86.786,45.49511433,107.0
2021-10-01 14:14:07,87.371,166.66666666,0.0
2021-10-01 14:14:07,87.371,34.49933334,9.0
2021-10-01 14:14:16,87.886,100.0,7.0
2021-10-01 14:14:23,87.939,145.205,1.0
2021-10-01 14:14:24,87.876,142.143,137.0
2021-10-01 14:16:41,88.0,11.4413815,1.0
2021-10-01 14:16:42,88.099,5.69054807,0.0
2021-10-01 14:16:42,88.269,12.71864992,0.0
2021-10-01 14:16:42,88.273,148.25746867,6.0
2021-10-01 14:16:48,88.91,169.00123841,24.0
2021-10-01 14:17:12,89.0,3.45750398,0.0
2021-10-01 14:17:12,88.919,2.01145655,15.000000000000002
2021-10-01 14:17:27,89.387,168.08810268,1.0
2021-10-01 14:17:28,89.387,40.92289732,33.0
2021-10-01 14:18:01,89.019,2.0,215.0
2021-10-01 14:21:36,89.102,184.18181294,0.0
2021-10-01 14:21:36,89.103,28.08157064,0.0
2021-10-01 14:21:36,89.129,56.1770768,0.0
2021-10-01 14:21:36,89.167,47.49,0.0
2021-10-01 14:21:36,89.176,174.054,0.0
2021-10-01 14:21:36,89.21,202.9995,0.0
2021-10-01 14:21:36,89.211,84.27620663,0.0
2021-10-01 14:21:36,89.221,471.74,0.0
2021-10-01 14:21:36,89.315,3.08,0.0
2021-10-01 14:21:36,89.351,12.71864992,0.0
2021-10-01 14:21:36,89.352,112.36564458,0.0
2021-10-01 14:21:36,89.404,52.79198652,0.0
2021-10-01 14:21:36,89.408,2.62,0.0
2021-10-01 14:21:36,89.456,11.17868002,0.0
2021-10-01 14:21:36,89.478,35.6,0.0
2021-10-01 14:21:36,89.5,8.0,0.0
2021-10-01 14:21:36,89.594,72.7,0.0
2021-10-01 14:21:36,89.596,168.37876597,0.0
2021-10-01 14:21:36,89.743,594.3,0.0
2021-10-01 14:21:36,89.866,89.05182417,0.0
2021-10-01 14:21:36,89.959,66.75364389,0.0
2021-10-01 14:21:36,90.0,15.0,0.0
2021-10-01 14:21:36,90.0,14.0,0.0
2021-10-01 14:21:36,90.0,100.0,0.0
2021-10-01 14:21:36,90.0,2.08861125,0.0
2021-10-01 14:21:36,90.0,2.26900863,0.0
2021-10-01 14:21:36,90.0,2.24832367,0.0
2021-10-01 14:21:36,90.0,7.03436133,0.0
2021-10-01 14:21:36,90.0,1087.0208006,0.0
2021-10-01 14:21:36,90.0,12.73386027,0.0
2021-10-01 14:21:36,90.0,7.03436133,0.0
2021-10-01 14:21:36,90.0,11.96338926,0.0
2021-10-01 14:21:36,90.0,62.26,0.0
2021-10-01 14:21:36,90.0,48.11,0.0
2021-10-01 14:21:36,90.0,68.97,0.0
2021-10-01 14:21:36,90.0,168.47692589,0.0
2021-10-01 14:21:36,90.0,4.07788011,0.0
2021-10-01 14:21:36,90.0,68.80670954,0.0
2021-10-01 14:21:36,90.0,7.04957168,0.0
2021-10-01 14:21:36,90.0,4.07788011,0.0
2021-10-01 14:21:36,90.0,29.30186676,0.0
2021-10-01 14:21:36,90.0,28.0601754,0.0
2021-10-01 14:21:36,90.0,56.13307591,0.0
2021-10-01 14:21:36,90.0,84.24396475,0.0
2021-10-01 14:21:36,90.0,112.32528633,0.0
2021-10-01 14:21:36,90.0,168.48792949,0.0
2021-10-01 14:21:36,90.0,4.119529,0.0
2021-10-01 14:21:36,90.0,7.04957168,0.0
2021-10-01 14:21:36,90.0,11.67943771,0.0
2021-10-01 14:21:36,90.0,28.350351,0.0
2021-10-01 14:21:36,90.0,168.3438176,0.0
2021-10-01 14:21:36,90.0,56.073941,0.0
2021-10-01 14:21:36,90.0,69.191204,0.0
2021-10-01 14:21:36,90.0,54.599465,0.0
2021-10-01 14:21:36,90.0,7.04957168,0.0
2021-10-01 14:21:36,90.0,12.01582539,0.0
2021-10-01 14:21:36,90.0,4.089284,0.0
2021-10-01 14:21:36,90.0,7.04957168,0.0
2021-10-01 14:21:36,90.023,11.60945111,0.0
2021-10-01 14:21:36,90.0,7.04957168,0.0
2021-10-01 14:21:36,90.0,2.58248,0.0
2021-10-01 14:21:36,90.0,68.449206,0.0
2021-10-01 14:21:36,90.0,4.08035044,0.0
2021-10-01 14:21:36,90.0,15.171729,1.0
2021-10-01 14:21:37,90.0,4.83633759,0.0
2021-10-01 14:21:37,90.0,20.632775,0.0
2021-10-01 14:21:37,90.0,19.874885,0.0
2021-10-01 14:21:37,90.0,31.142103,0.0
2021-10-01 14:21:37,90.0,20.612699,0.0
2021-10-01 14:21:37,90.0,2812.5,0.0
2021-10-01 14:21:37,90.0,20.66126,0.0
2021-10-01 14:21:37,90.0,534.0654,0.0
2021-10-01 14:21:37,90.0,5.598084,0.0
2021-10-01 14:21:37,90.0,20.66126,0.0
2021-10-01 14:21:37,90.0,20.717566,0.0
2021-10-01 14:21:37,90.0,13.11,1.0
2021-10-01 14:21:38,90.0,152.48606369,0.0
2021-10-01 14:21:38,90.0,27.72988993,0.0
2021-10-01 14:21:38,90.0,20.717566,0.0
2021-10-01 14:21:38,90.0,6.39353456,0.0
2021-10-01 14:21:38,90.0,14.433915,0.0
2021-10-01 14:21:38,90.0,15.01461448,0.0
2021-10-01 14:21:38,90.0,26.259344,0.0
2021-10-01 14:21:38,90.0,38.126629,1.0
2021-10-01 14:21:39,90.0,137.29413285,0.0
2021-10-01 14:21:39,90.0,9.85,1.0
2021-10-01 14:21:40,90.0,30.60970428,0.0
2021-10-01 14:21:40,90.0,19.48689676,0.0
2021-10-01 14:21:40,90.0,11.09796726,0.0
2021-10-01 14:21:40,90.0,27.78551,0.0
2021-10-01 14:21:40,90.0,4.764466,0.0
2021-10-01 14:21:40,90.0,121.891532,0.0
2021-10-01 14:21:40,90.0,3.47634262,0.0
2021-10-01 14:21:40,90.0,7.78,1.0
2021-10-01 14:21:41,90.0,43.35607342,0.0
2021-10-01 14:21:41,90.0,19.48740115,0.0
2021-10-01 14:21:41,90.0,30.701803,0.0
2021-10-01 14:21:41,90.0,4.76446615,0.0
2021-10-01 14:21:41,90.0,17.313174,1.0
2021-10-01 14:21:42,90.0,6.51,1.0
2021-10-01 14:21:43,90.001,2.64232417,0.0
2021-10-01 14:21:43,90.0,2.65767583,2.0
2021-10-01 14:21:45,90.0,4.08,1.0
2021-10-01 14:21:46,90.0,19.48689676,0.0
2021-10-01 14:21:46,90.0,2.48569161,1.0
2021-10-01 14:21:47,90.0,19.48689676,0.0
2021-10-01 14:21:47,90.0,21.408887,1.0
2021-10-01 14:21:48,90.0,142.77,2.0
2021-10-01 14:21:50,90.0,132.24259966,0.0
2021-10-01 14:21:50,90.0,66.68843295,0.0
2021-10-01 14:21:50,90.0,25.776088,0.0
2021-10-01 14:21:50,90.0,7.73,1.0
2021-10-01 14:21:51,90.0,11.75210635,0.0
2021-10-01 14:21:51,90.0,11.02073734,0.0
2021-10-01 14:21:51,90.0,11.081632,1.0
2021-10-01 14:21:52,90.0,18.45,2.0
2021-10-01 14:21:54,90.0,19.48185429,0.0
2021-10-01 14:21:54,90.0,10.94869508,0.0
2021-10-01 14:21:54,90.0,8.69957,3.0
2021-10-01 14:21:57,90.0,19.48185429,0.0
2021-10-01 14:21:57,90.0,2.315827,50.0
2021-10-01 14:22:47,90.509,7.44284214,1.0
2021-10-01 14:22:48,90.149,35.6,0.0
2021-10-01 14:22:48,90.15,72.7,1.0
2021-10-01 14:22:49,90.255,55.65826572,0.0
2021-10-01 14:22:49,90.255,17.04173428,2.0
2021-10-01 14:22:51,90.208,38.6,8.0
2021-10-01 14:22:59,90.132,72.7,1.0
2021-10-01 14:23:00,90.132,72.7,17.0
2021-10-01 14:23:17,90.039,35.6,0.0
2021-10-01 14:23:17,90.0,167.00104738,31.000000000000004
2021-10-01 14:23:48,90.0,167.53992351,0.0
2021-10-01 14:23:48,90.0,167.42459519,0.0
2021-10-01 14:23:48,90.0,55.83029405,0.0
2021-10-01 14:23:48,90.0,27.90374378,0.0
2021-10-01 14:23:48,90.0,83.71639719,0.0
2021-10-01 14:23:48,90.0,19.48210735,0.0
2021-10-01 14:23:48,90.0,17.71043854,0.0
2021-10-01 14:23:48,90.0,17.23541836,0.0
2021-10-01 14:23:48,90.0,20.667641,0.0
2021-10-01 14:23:48,90.0,167.5494226,0.0
2021-10-01 14:23:48,90.0,19.48210735,1.0
2021-10-01 14:23:49,90.0,167.55792828,0.0
2021-10-01 14:23:49,90.0,167.56107766,0.0
2021-10-01 14:23:49,90.0,19.48462732,33.0
2021-10-01 14:24:22,90.0,27.87492591,0.0
2021-10-01 14:24:22,90.0,167.19727431,0.0
2021-10-01 14:24:22,90.0,167.19594209,20.0
2021-10-01 14:24:42,90.0,11.29,0.0
2021-10-01 14:24:42,90.0,167.79210713,0.0
2021-10-01 14:24:42,90.0,140.625,0.0
2021-10-01 14:24:42,90.0,19.48135018,0.0
2021-10-01 14:24:42,90.0,10.9356156,0.0
2021-10-01 14:24:42,90.0,167.7864236,0.0
2021-10-01 14:24:42,90.0,19.48462811,1.0
2021-10-01 14:24:43,90.0,167.7817337,0.0
2021-10-01 14:24:43,90.0,167.75888101,0.0
2021-10-01 14:24:43,90.0,55.9517004,0.0
2021-10-01 14:24:43,90.0,27.9626971,0.0
2021-10-01 14:24:43,90.0,83.88184312,0.0
2021-10-01 14:24:43,90.0,111.84934685,0.0
2021-10-01 14:24:43,90.0,167.78870346,1.0
2021-10-01 14:24:44,90.0,167.81091401,3.0
2021-10-01 14:24:47,90.0,8.78,1.0
2021-10-01 14:24:48,90.0,16.194489,0.0
2021-10-01 14:24:48,90.0,7.04,42.0
2021-10-01 14:25:30,90.0,5.8,1.0
2021-10-01 14:25:31,90.0,4.66,2.0
2021-10-01 14:25:33,90.0,5.180259,0.0
2021-10-01 14:25:33,90.0,7.157459,1.0
2021-10-01 14:25:34,90.0,18.80756213,0.0
2021-10-01 14:25:34,90.0,12.00602361,0.0
2021-10-01 14:25:34,90.0,7.15745857,1.0
2021-10-01 14:25:35,90.0,12.00991441,2.0
2021-10-01 14:25:37,90.0,3.66,3.0
2021-10-01 14:25:40,90.0,8.041437,24.0
2021-10-01 14:26:04,90.0,12.720537,1.0
2021-10-01 14:26:05,90.0,2.97279295,0.0
2021-10-01 14:26:05,90.0,7.15897787,0.0
2021-10-01 14:26:05,90.0,2.592629,2.0
2021-10-01 14:26:07,90.0,12.72439996,0.0
2021-10-01 14:26:07,90.0,10.1279071,0.0
2021-10-01 14:26:07,90.0,2.607946,0.0
2021-10-01 14:26:07,90.0,12.01509959,0.0
2021-10-01 14:26:07,90.0,19.635949,0.0
2021-10-01 14:26:07,90.0,2.57231315,1.0
2021-10-01 14:26:08,90.0,7.558842,0.0
2021-10-01 14:26:08,90.0,2.60454,0.0
2021-10-01 14:26:08,90.0,10.746975,0.0
2021-10-01 14:26:08,90.0,5.763019,0.0
2021-10-01 14:26:08,90.0,12.01896498,0.0
2021-10-01 14:26:08,90.0,19.46649163,0.0
2021-10-01 14:26:08,90.0,12.72847181,0.0
2021-10-01 14:26:08,90.0,26.64114904,0.0
2021-10-01 14:26:08,90.0,5.17294001,0.0
2021-10-01 14:26:08,90.0,55.87751053,0.0
2021-10-01 14:26:08,90.0,33.14970771,0.0
2021-10-01 14:26:08,90.0,30.279283,0.0
2021-10-01 14:26:08,90.0,15.63397503,0.0
2021-10-01 14:26:08,90.0,12.75136,0.0
2021-10-01 14:26:08,90.0,12.767443,1.0
2021-10-01 14:26:09,90.0,12.767443,0.0
2021-10-01 14:26:09,90.0,12.7846402,0.0
2021-10-01 14:26:09,90.0,24.504301,2.0
2021-10-01 14:26:11,90.001,64.21039766,3.0
2021-10-01 14:26:14,90.0,10.9287251,1.0
2021-10-01 14:26:15,90.0,12.767443,1.0
2021-10-01 14:26:16,90.0,5.796367,0.0
2021-10-01 14:26:16,90.0,12.75136027,0.0
2021-10-01 14:26:16,90.0,12.20163854,0.0
2021-10-01 14:26:16,90.0,8.402728,0.0
2021-10-01 14:26:16,90.0,45.183748,0.0
2021-10-01 14:26:16,90.0,27.851182,0.0
2021-10-01 14:26:16,90.0,14.318243,7.0
2021-10-01 14:26:23,90.0,19.46623946,0.0
2021-10-01 14:26:23,90.0,17.821647,1.0
2021-10-01 14:26:24,90.0,19.46623963,0.0
2021-10-01 14:26:24,90.0,3.444932,0.0
2021-10-01 14:26:24,90.0,12.02784386,0.0
2021-10-01 14:26:24,90.0,66.1,0.0
2021-10-01 14:26:24,90.0,10.95549963,0.0
2021-10-01 14:26:24,90.0,4.3727954,1.0
2021-10-01 14:26:25,90.0,19.52327978,0.0
2021-10-01 14:26:25,90.0,71.27,1.0
2021-10-01 14:26:26,90.0,146.37359688,2.0
2021-10-01 14:26:28,90.0,5.162714,1.0
2021-10-01 14:26:29,90.0,28.10287685,0.0
2021-10-01 14:26:29,90.0,112.458204,0.0
2021-10-01 14:26:29,90.0,84.30799566,0.0
2021-10-01 14:26:29,90.0,168.73563723,0.0
2021-10-01 14:26:29,90.0,56.20575369,0.0
2021-10-01 14:26:29,90.0,100.46515052,0.0
2021-10-01 14:26:29,90.0,168.63568938,0.0
2021-10-01 14:26:29,90.0,8.592292,1.0
2021-10-01 14:26:30,90.0,47.9985805,0.0
2021-10-01 14:26:30,90.0,5.162714,0.0
2021-10-01 14:26:30,90.0,84.2851107,0.0
2021-10-01 14:26:30,90.0,3.020587,0.0
2021-10-01 14:26:30,90.0,11.6169142,0.0
2021-10-01 14:26:30,90.0,19.50507165,0.0
2021-10-01 14:26:30,90.0,4.15088512,0.0
2021-10-01 14:26:30,90.0,10.97599532,0.0
2021-10-01 14:26:30,90.0,5.53249271,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,44.774579,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,6.40181458,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,168.66831492,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,11.654198,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,19.52809047,0.0
2021-10-01 14:26:30,90.0,4.15088512,0.0
2021-10-01 14:26:30,90.0,4.15088512,0.0
2021-10-01 14:26:30,90.0,12.04592165,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,4.15088512,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,4.15088512,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,4.15088512,0.0
2021-10-01 14:26:30,90.0,11.65419754,0.0
2021-10-01 14:26:30,90.0,19.52809047,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,168.61827915,0.0
2021-10-01 14:26:30,90.0,28.10287685,0.0
2021-10-01 14:26:30,90.0,56.20575369,0.0
2021-10-01 14:26:30,90.0,84.30799566,0.0
2021-10-01 14:26:30,90.0,112.458204,0.0
2021-10-01 14:26:30,90.0,168.73563723,0.0
2021-10-01 14:26:30,90.0,4.15088512,0.0
2021-10-01 14:26:30,90.0,4.83633759,0.0
2021-10-01 14:26:30,90.0,19.5748011,0.0
2021-10-01 14:26:30,90.0,4.15088512,0.0
2021-10-01 14:26:30,90.0,4.544242,1.0
2021-10-01 14:26:31,90.0,4.425381,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,0.0
2021-10-01 14:26:31,90.0,4.83633759,0.0
2021-10-01 14:26:31,90.0,4.15088512,1.0
